Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Madagascar,MDG,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,,,13.09075591,14.0093079,14.89183471,13.57842247,14.05281758,15.5595531,15.34648198,15.0381701,15.79537314,16.54435714,16.46443726,15.15409306,14.20621805,13.6873182,13.59737154,14.91702699,15.10846848,16.33326167,14.1122154,13.29303914,12.43697228,12.17594064,13.4508701,14.39711394,14.44066625,14.53597856,11.68738788,11.43330981,12.89145683,14.25822378,13.26409384,13.65162154,12.38951468,9.469857844,7.85652529,8.283184098,7.56390698,7.207537902,7.352042504,6.979457169,6.658481085,7.538672416,8.607274485,8.495638304,8.746576498,8.729954721,9.641725006,9.931163637,10.77092484,10.07026632,10.07016749,11.03991429,11.63094886,12.28452151,11.84633208,12.63060355,12.92502648,14.04696957,16.33190763,17.53427587,18.75416697,16.99803026,
Madagascar,MDG,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.973909922,7.663278506,8.15154762,7.571831825,7.785344625,8.200751707,7.941205281,8.075799498,8.602289205,8.506895004,8.68613024,7.963575581,6.813805347,6.722542007,6.772762466,6.894457511,6.724378797,6.294910546,,
Madagascar,MDG,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.4,0.4,0.357265832,0.8,0.7461844806,0.7,0.9,0.9,0.9,0.9,1.3
Madagascar,MDG,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,4.83768546,4.783282641,4.728879822,4.674477003,4.620074184,4.565671365,4.511268546,4.456865727,4.402462908,4.348060089,4.29365727,4.239254451,4.184851632,4.130448813,4.076045994,4.021643175,3.967240356,3.972456973,3.977673591,3.982890208,3.988106825,3.993323442,3.993323442,3.993323442,3.993323442,3.993323442,3.993323442,3.993323442,3.993323442,3.993323442,3.993323442,3.993323442,3.993323442,3.993323442,3.993323442,3.993323442,3.993323442,3.993323442,,,
Madagascar,MDG,"Net official flows from UN agencies, UNEP (current US$)",DT.NFL.UNEP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,"Net official flows from UN agencies, UNCTAD (current US$)",DT.NFL.UNCTAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349999.994,209999.9934,589999.9738,529999.9714,600000.0238,560000.0024,569999.9928,619147.7776,686122.8943,561984.9563,624374.9857,536204.6957,277500.0036,31454.49981,419477.1051,,,20887.00049,,
Madagascar,MDG,"Net financial flows, RDB concessional (NFL, current US$)",DT.NFL.RDBC.CD,,,,,,,,,,,,,,,,,,,703644.8,522429.7,5671640.4,7426800.5,3268406.7,4662782,5158000,7468380.3,18102911.7,33856808.1,30238988.2,15491977.2,48878419.1,42858714.5,29969887.2,25704389.8,4135796.7,-999859.5,-826065.9,71478242.7,7715993.6,16950453,19608328.4,19007268,6775989.6,10957660.6,46753048.4,18367768.3,60109939.1,36428003.5,75508159.9,27126097.1,12530957.7,20405599.5,7056595.3,18487244.2,28559960.2,22724582.2,29898768.8,39334836.5,12255740.5,18810236.3,6363530.9,6115660.8,4583516.7,13185741.1,
Madagascar,MDG,"PNG, bonds (NFL, current US$)",DT.NFL.PNGB.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420000000,,
Madagascar,MDG,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,,,,,,,,,,,9544944.8,-1007433.8,14018948.2,-10592466.4,239516965.8,111529153.9,25788810.3,-83333290.8,23216881,137151341.9,192805821.1,189094481.5,198784177.5,218384391.1,160146843.3,137316944.2,157029746.3,273174338.7,165825295.9,129490884.7,158956077.7,160922790.3,84821532.6,97251359.2,56061803.3,70184574.2,98022989.9,218727802.5,45049365.4,65325273.5,76657027.9,108135382.4,156788551.8,181541116.3,429313170.8,220030362.9,246686378.3,252055474,326917400.6,97011080.9,160125936,114458766.7,97247485.4,111021245.5,186545069.8,165585932,64662537.2,109900319.5,182933487.5,242125992.1,274907228.1,341611289.1,401337583.4,503170628.1,
Madagascar,MDG,"Net financial flows, IDA (NFL, current US$)",DT.NFL.MIDA.CD,,,,,,,,,,,5018000,2297000,2219000,10604000,12126000,14097000,13550000,8758000,8492000,12410000,24524000,32615000,32888000,36314000,29490000,57073000,93442000,91036000,79256000,70295000,60741000,102648000,32987000,42056000,53573000,69269000,68558000,119669000,64530000,68569000,76857000,86843000,157313000,185999000,216743000,209186000,171688000,198096000,210173000,30361000,74562000,41725000,46813000,80325000,117811000,106211000,65367000,76662000,92802000,47867000,116548000,193024000,131336000,328791000,
Madagascar,MDG,"Net official flows from UN agencies, ILO (current US$)",DT.NFL.ILOG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537789.6428,608943.82,528789.9971,857949.9722,1124140.024,756519.9733,825107.5149,1499580.026,1306611.657,1047899.961,1490220.308,,
Madagascar,MDG,"Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)",DT.NFL.DPNG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-665000,-1343000,-1199000,-879000,-2312000,-528000,-1315000,-1133000,-7739000,24701000,57634000,17724000,2644000,-8666000,411334000,-8666000,
Madagascar,MDG,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.97497458,
Madagascar,MDG,"PPG, IDA (DOD, current US$)",DT.DOD.MIDA.CD,,,,,,,,,,,9869000,12166000,15471000,27976000,40102000,54199000,67749000,76507000,84998000,97410000,121934000,154547396,187426356.3,223270472.5,251042414.4,315600497.6,422268656,550052539.7,606617674.4,669938844,770156901.3,880562147.7,887071000,931595000,1021020000,1109876000,1146818000,1211772000,1317162000,1360592000,1377614000,1408525000,1652156000,1975078000,2268870000,2297933000,636053000,864936000,1066132000,1104906000,1161066000,1198094000,1246421000,1330339000,1365919000,1412191000,1433353000,1594927000,1648010000,1686384000,1874334000,2010445000,2042922000,2387771000,
Madagascar,MDG,Short-term debt (% of total reserves),DT.DOD.DSTC.IR.ZS,,,,,,,,,,,,,,0,0.2206114238,0.3201638166,0.2585327267,66.91595644,76.23777833,3239.991133,2677.265512,347.4282545,513.5045125,612.4361662,193.7044761,244.2305826,144.6971761,76.73069627,71.35250081,50.38792223,241.8769672,295.4931204,398.3649483,491.6166368,662.0776546,498.9591639,216.1874639,58.39419716,133.9619453,142.4270845,105.695957,60.04551141,63.71037729,37.74990155,15.04958748,20.53660237,37.83116618,94.38996418,62.39080561,66.05047224,41.49768577,37.93374313,44.48270491,44.45584347,36.92134559,24.51433575,17.27151475,11.06062247,15.5590818,16.61350934,13.78359554,9.851177069,8.315935719,4.880606498,
Madagascar,MDG,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,,,,,,,,,,,485146240.2,488437476.9,510135605.2,504986847.3,746515764.2,774170433.7,173219589,716425342.6,279245038.8,582612686.8,917719041.1,1404550741,1662581883,1695675802,1862009334,2226835961,2638490570,3303093651,3333661420,3142470383,3334715146,3518797841,3468960417,3316197152,3536625747,3705661332,3551968305,3875043021,4106358238,4368855720,4295312307,3793455600,4136688764,4622290061,3493184535,3186621223,1248486055,1459878076,1791340495,1913727912,2053745458,2163631846,2258592981,2339200739,2411058956,2522678479,2471556931,2765979306,2984302536,3218318245,3612112285,3810776280,4440902781,4980338748,
Madagascar,MDG,"Net ODA provided, total (constant 2021 US$)",DC.ODA.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,"Net ODA provided, to the least developed countries (current US$)",DC.ODA.TLDC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39999.99911,79999.99821,50000.00075,,9999.999776,,,,,29999.99933,,,,340000.0036,59999.99866,,
Madagascar,MDG,"Net bilateral aid flows from DAC donors, New Zealand (current US$)",DC.DAC.NZLL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000.00075,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,"Net bilateral aid flows from DAC donors, Lithuania (current US$)",DC.DAC.LTUL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Madagascar,MDG,Refugees under the mandate of the UNHCR by country or territory of origin,SM.POP.RHCR.EO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,76,74,66,53,51,36,52,86,132,201,258,282,278,271,266,287,299,298,279,285,292,292,298,298,268,425,494,558,
Madagascar,MDG,Net migration,SM.POP.NETM,0,0,0,0,-204,-550,-964,-1383,-1766,-2216,-2658,-3118,-3583,-4037,-4607,-5173,-5655,-5957,-5874,-5126,-4005,-2864,-2093,-1979,-1965,-1947,-1914,-1896,-1883,-1848,-1777,-2330,-2216,-2063,-1905,-1670,-1161,-986,-1222,-1891,-4298,-13014,-18209,-18345,-13393,-4869,-2336,-1563,-1255,-1429,-1979,-2219,-2334,-2445,-2522,-2594,-2687,-2784,-2887,-2976,-1480,-1480,-1487,-1487,-1795
Madagascar,MDG,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,10,27,57,90,128,189,122,114,938,
Madagascar,MDG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.168,6.268,6.307,6.103,6.088,6.087,5.969,5.9,5.823,5.8,5.35,5.502,5.01,3.946,2.62,2.946,3.205,3.438,3.887,4.28,2.512,0.599,0.996,1.386,1.785,1.947,2.119,2.297,2.469,3.284,3.487,3.186,3.069,3.012
Madagascar,MDG,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.224,6.317,6.353,6.162,6.148,6.147,6.036,5.971,5.898,5.877,5.401,6.14,6.245,5.047,3.519,3.881,4.159,4.405,4.911,5.345,3.07,0.628,1.02,1.406,1.801,1.998,2.203,2.414,2.62,3.4,3.655,3.449,3.33,3.269
Madagascar,MDG,"Share of youth not in education, employment or training, male (% of male youth population)",SL.UEM.NEET.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.31,,,,,,,,,,18.662,,
Madagascar,MDG,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.183,,,,,,,,,,,1.621,,,4.933,,,,,,,,,
Madagascar,MDG,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.767,,12.7,,6.16,,,,,,,0.349,,,1.121,,,,,,,,,
Madagascar,MDG,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.686,,10.68,,10.65,,,,,,,3.004,,,9.86,,,,,,,,,
Madagascar,MDG,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.67,,1.73,,,,,,,0.968,,,3.863,,,,,,,5.478,,
Madagascar,MDG,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.59524794,48.645106,48.6936684,48.73727398,48.77046491,48.79663267,48.81261926,48.81811829,48.8151909,48.80782926,48.79837787,48.78729932,48.7674004,48.76462273,48.76716331,48.7787799,48.75190484,48.7251956,48.69926455,48.67394549,48.64955218,48.62525859,48.59997297,48.57308797,48.54400641,48.51423786,48.56733605,48.61622231,48.66000881,48.70159028,48.66738529,48.75530799,48.67569371,48.68862904,48.68189674
Madagascar,MDG,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.507,,,,,,,,,,,84.583,,,73.651,,,,,,,,,
Madagascar,MDG,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,,,,,,50.51,,,,,,,,,,81.44,,,,,,,,,,39.35,,,,,,,,71.03,,,,,,,,79.589,,82.63,,86.94,,,,,63.7,,92.596,,,86.381,,,,,,,75.013,,
Madagascar,MDG,Ratio of female to male labor force participation rate (%) (national estimate),SL.TLF.CACT.FM.NE.ZS,,,,,,100.9349513,,,,,,,,,,78.37690036,,,,,,,,,,64.86874487,,,,,,,,,,,,,,,,90.08106819,,91.86086957,,94.6196868,,,,,96,,97.2469834,,,93.69794527,,,,,,,84.45626985,,
Madagascar,MDG,"Labor force with basic education, male (% of male working-age population with basic education)",SL.TLF.BASC.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.272,,,,,,,,,,,96.074,,,92.333,,,,,,,,,
Madagascar,MDG,"Labor force with advanced education, female (% of female working-age population with advanced education)",SL.TLF.ADVN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.209,,,,,,,,,,,74.852,,,61.371,,,,,,,,,
Madagascar,MDG,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.207,74.03,73.866,73.719,73.602,73.532,73.521,73.551,73.603,73.65,73.663,73.667,73.663,73.616,73.516,73.348,73.488,73.628,73.766,73.903,74.039,74.174,74.308,74.441,74.572,74.703,74.127,73.601,73.128,72.693,71.833,71.805,71.595,71.353,71.237
Madagascar,MDG,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.735,73.596,73.467,73.351,73.26,73.205,73.196,73.219,73.26,73.297,73.307,73.31,73.307,73.27,73.191,73.06,73.046,73.032,73.019,73.005,72.991,72.977,72.963,72.95,72.936,72.922,72.51,72.134,71.798,71.49,70.47,70.596,70.417,70.21,70.091
Madagascar,MDG,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5,,,,,,,,,,,,,,,,,
Madagascar,MDG,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.4,,,,,,,,,,,,,,,,,
Madagascar,MDG,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",SL.TLF.0714.SW.MA.TM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2,,,,,,,,,,,,,,,,,
Madagascar,MDG,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.13218,,,,,,24.2,,,,,,,,,,,,,,,,,
Madagascar,MDG,Child employment in services (% of economically active children ages 7-14),SL.SRV.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.42,,,,,,8.24,,,,,,,,,,,,,,,,,
Madagascar,MDG,"Children in employment, self-employed, male (% of male children in employment, ages 7-14)",SL.SLF.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,
Madagascar,MDG,"Child employment in manufacturing, female (% of female economically active children ages 7-14)",SL.MNF.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,,,,,,4.88,,,,,,,,,,,,,,,,,
Madagascar,MDG,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4093.23986,4015.325785,3971.335768,3833.791966,3772.265174,3729.578627,3738.590328,3757.796927,3805.88862,3849.082921,3935.098426,3344.401804,3544.468908,3577.602449,3581.689252,3664.407771,3756.844295,3886.459482,3625.019506,3540.386134,3412.954367,3332.90101,3309.490199,3321.605334,3330.640212,3366.553288,3402.671195,3415.892168,3470.410805,3184.732757,3258.084856,3275.071056,3297.949475,
Madagascar,MDG,"Children in employment, unpaid family workers (% of children in employment, ages 7-14)",SL.FAM.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.95,,,,,,,,,,,,,,,,,
Madagascar,MDG,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.38664361,20.29055667,20.21265695,20.13874663,19.91699497,19.80925811,19.64847395,19.47950741,19.35196534,19.2124029,19.08657288,18.39547784,17.94720292,16.96794157,16.01191799,15.09228387,14.20594023,13.54151666,12.58844125,11.76088571,12.78794973,13.87391193,13.53095713,13.29214647,13.01840564,12.99865901,12.94542406,12.82373965,12.81904368,12.47853433,12.67903285,12.74919503,12.75757243,
Madagascar,MDG,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.52998335,87.43344415,87.33326613,87.1468982,87.06998696,86.90108678,86.79395867,86.68828404,86.58565211,86.48960817,86.47976708,85.89855684,86.23812565,87.23835248,88.21164831,89.20558519,90.18134548,91.03477772,91.5399427,92.27682339,91.43482417,90.53023734,90.38936085,90.21529063,90.02695881,89.65621124,89.40476882,89.20824186,89.02730461,88.98524542,88.61498709,88.37469964,88.22905556,
Madagascar,MDG,"Employment to population ratio, 15+, male (%) (national estimate)",SL.EMP.TOTL.SP.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.124,,93.2,,97.33,,,,,63.1,,93.361,,,87.631,,,,,,,79.157,,
Madagascar,MDG,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.93329677,83.95867957,83.97083677,83.9505914,84.05474182,84.05717568,84.10811857,84.16155278,84.18790387,84.22091559,84.27305791,84.5223309,84.89781954,85.83870307,86.75733185,87.64505176,88.50061114,89.17049308,89.93149326,90.67817216,89.86543401,89.00697609,89.18956771,89.29213844,89.41461243,89.30674373,89.2526394,89.25880902,89.17489313,89.41077468,89.16786554,89.02732387,88.97015466,
Madagascar,MDG,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.634622395,2.629973064,2.630998069,2.615077601,2.595195842,2.587196661,2.590640956,2.599617778,2.628373868,2.671494742,2.752636359,2.437720255,2.488488905,2.633846233,2.764363974,2.902047337,3.04028688,3.21787843,3.167360384,3.225421927,3.679023416,4.197143677,4.601693112,5.094609832,5.613272779,5.744523946,5.87707381,5.911898881,5.987962142,5.798286941,5.836688682,5.829848956,5.798097351,
Madagascar,MDG,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.902,66.639,66.446,66.491,66.424,66.404,66.53,66.636,66.744,66.764,67.267,67.963,69.159,70.736,72.336,72.369,72.387,72.37,72.198,71.925,73.212,74.879,74.464,74.061,73.645,72.774,71.952,71.189,70.477,68.856,68.581,68.749,68.58,68.501
Madagascar,MDG,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.10800736,79.07922685,79.02428064,79.06707697,79.01923101,78.96404544,78.85317864,78.76751678,78.670424,78.66616838,78.64606032,81.14338262,81.63759814,81.92382583,81.96409486,80.28744241,78.42293372,76.30338901,75.12220392,73.31129986,71.24585452,68.87288285,71.24286724,73.10683057,74.64427826,73.98339387,73.29210609,72.62705628,71.78754175,71.52766525,71.15182999,70.06644693,69.37767579,
Madagascar,MDG,"Child employment in agriculture, male (% of male economically active children ages 7-14)",SL.AGR.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.08,,,,,,90.62,,,,,,,,,,,,,,,,,
Madagascar,MDG,"Survey mean consumption or income per capita, total population (2017 PPP $ per day)",SI.SPR.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.69,,1.59,,,,,,,,,,,,
Madagascar,MDG,Average transaction cost of sending remittances to a specific country (%),SI.RMT.COST.IB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.42042,9.87287,,12.80085,14.48583,16.595,8.42,2.925,
Madagascar,MDG,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.8,,,,73.2,,,,,71.7,,70.7,,,,,,,,,,,,
Madagascar,MDG,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,,,,,,,,,,,,,,,,,,,,,73.8,,,,,,,,,,,,,89.8,,,,89,,88.1,,86.2,,,,90.4,,,,,92.4,,92.4,,,,,,,,,,,,
Madagascar,MDG,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,5.5,,,,6.1,,6.3,,4.9,,,,6.7,,,,,6.2,,5.8,,,,,,,,,,,,
Madagascar,MDG,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,,,,,,,52.5,,,,,,,,,,,,,51.3,,,,46,,45.1,,53.5,,,,47.5,,,,,49.5,,49.4,,,,,,,,,,,,
Madagascar,MDG,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.65554807,25.10862181,24.74855327,28.39621466,24.87977899,27.77826957,27.53655571,29.22336455,29.1824401,29.4929131,30.55661024,24.52377222,24.35684153,24.65588336,23.72306944,23.65203939,24.07232967,22.00656169,22.78787021,19.90326931,19.74407522,21.50157459,21.50275833,,
Madagascar,MDG,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8462596,5.09458587,5.64772668,6.0911637,4.37102233,5.26777384,5.20412807,6.31399842,7.77956272,7.36903309,7.64210876,6.40216012,6.27081838,6.87989032,6.35606185,5.61201952,5.58176123,6.05505891,6.19615614,5.30511553,5.1923801,5.61964947,5.26961081,,
Madagascar,MDG,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0397644,12.01517391,14.01566982,13.09897804,10.02646637,10.53517532,10.24659061,11.84111977,8.98169422,10.45279503,15.20980263,13.9367857,12.93699551,10.26806545,13.92414951,15.27427959,17.51086807,15.03208733,10.42956638,4.44415092,4.21817684,5.37779427,5.74065638,,
Madagascar,MDG,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1898975,1.09138992,2.96976076,1.77419744,3.07695817,3.70853254,4.00254501,3.13254382,4.20018624,4.8389861,3.33956169,5.977917,3.70552292,3.92291042,5.63107844,6.28719834,6.30886423,5.4155808,6.3128597,5.91936373,7.6534852,6.94944604,5.3568933,,
Madagascar,MDG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.99177623,4.11513853,4.92547655,5.00276566,5.25090027,5.21557808,5.07203865,4.60865784,4.08111811,4.38469839,4.69762659,4.521595,3.91105914,3.75156307,4.46240282,5.0062542,5.33248854,4.80225945,4.22160387,3.10129309,3.72316122,3.5045228,3.25023246,,
Madagascar,MDG,Proportion of population pushed or further pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.TOT1.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.93,,,,,58.66,,52.46,,,,,,,,,,,,
Madagascar,MDG,Proportion of population pushed below the 60% median consumption poverty line by out-of-pocket health expenditure (%),SH.UHC.NOPR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,,,0.51,,0.86,,,,,,,,,,,,
Madagascar,MDG,Proportion of population pushed further below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.FBP2.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.73,,,,,67.76,,61.62,,,,,,,,,,,,
Madagascar,MDG,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,69,74,71,71,74,77,78,80,80,81,83,82,82,83,82,84,84,83,82,83,83,75,,
Madagascar,MDG,"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,16.4,,9,,8.8,,,,,,,15.1,,,,,,,5.7,7.5,,,,,,6.4,,,7.2,,,
Madagascar,MDG,"Mortality caused by road traffic injury (per 100,000 population)",SH.STA.TRAF.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.6,26.1,26.8,26.4,26.4,25.9,25.7,25.6,25.5,26.3,26.7,27,27.4,27.7,28.1,28.3,28.6,28.8,29,29.2,,,,,
